strain,treatment,track_id,n_steps,alpha,R,p_value,is_levy_strict,is_levy_statistical,classification
NL5901,ETANOL,1453_3_0,176,1153.0698630682136,,,False,False,Brownian
NL5901,ETANOL,1453_3_1,180,6.952086082441969,-11.127549506189894,7.026810094873251e-38,False,False,Brownian
NL5901,ETANOL,1453_3_12,144,2.2149910757393894,-3.9239150781799257,0.20320872056886596,True,False,Lévy
NL5901,ETANOL,1453_3_13,77,5.812116032026472,-1.1023185293601383,0.2103081844389295,False,False,Brownian
NL5901,ETANOL,1453_3_14,179,14.720661264252461,-0.25528426721706615,0.0005210794990833033,False,False,Brownian
NL5901,ETANOL,1453_3_15,189,3.8356234608069206,-0.07424216065355022,0.00026186482425528084,False,False,Brownian
NL5901,ETANOL,1453_3_16,193,8.871878496364491,-1.8510067933229069,0.046609339089026064,False,False,Brownian
NL5901,ETANOL,1453_3_17,229,9.856434014176825,-0.11191793329666722,0.6495372042214297,False,False,Brownian
NL5901,ETANOL,1453_3_19,120,72.3227768065791,-0.5491821056521546,0.006869626242270546,False,False,Brownian
NL5901,ETANOL,1453_3_2,174,12.872429270308718,0.25189547015803826,5.707586304253696e-22,False,True,Brownian
NL5901,ETANOL,1453_3_20,133,5.879593467870058,-0.34022801872985264,0.3854842609887551,False,False,Brownian
NL5901,ETANOL,1453_3_21,52,11.640442022403755,-0.5785659556325271,0.002631834928309724,False,False,Brownian
NL5901,ETANOL,1453_3_3,144,108.55408282538914,-0.035360043477805636,0.8482368502193166,False,False,Brownian
NL5901,ETANOL,1453_3_4,111,4.146256080660149,-5.037057144326647,0.014329668786300818,False,False,Brownian
NL5901,ETANOL,1453_3_5,218,17.687844455496727,-1.2031254458427612,0.05900649515779095,False,False,Brownian
NL5901,ETANOL,1453_3_6,200,6.483100510975267,-0.7151712628232743,0.001777412426040207,False,False,Brownian
NL5901,ETANOL,1453_3_7,180,4.346552072691641,-0.031332732182072665,0.11786163477406487,False,False,Brownian
NL5901,ETANOL,1453_3_8,195,3.629238164162969,-0.3419317174096608,0.055802158761748356,False,False,Brownian
NL5901,ETANOL,1453_3_9,166,9.869902843983994,-1.995248036916093,5.948047739190764e-57,False,False,Brownian
NL5901,ETANOL,1459_0_0,180,29.9535816480477,-0.45811172053899374,0.11759796883176346,False,False,Brownian
NL5901,ETANOL,1459_0_1,203,12.360288073590633,-4.909190876542135,3.901532781590651e-06,False,False,Brownian
NL5901,ETANOL,1459_0_10,152,11.74064737326745,-0.332321834981812,0.28056700897303644,False,False,Brownian
NL5901,ETANOL,1459_0_12,207,130.59081934808577,0.025969606137826062,0.282438034007802,False,False,Brownian
NL5901,ETANOL,1459_0_13,126,27.0960672515037,0.04140674219762408,0.48387727785870915,False,False,Brownian
NL5901,ETANOL,1459_0_15,94,148.67510513492894,-0.5422712546176589,0.4730276362846947,False,False,Brownian
NL5901,ETANOL,1459_0_2,141,41.01352536295411,-2.340061331919389,0.00211430944889708,False,False,Brownian
NL5901,ETANOL,1459_0_22,147,4.090164632869196,-1.6045278447526508,0.04032054920154148,False,False,Brownian
NL5901,ETANOL,1459_0_25,69,135.19210516870135,-0.001694823205622975,0.9599156870102882,False,False,Brownian
NL5901,ETANOL,1459_0_3,184,3.0716144933963627,-12.819916668469803,2.4560699135266982e-25,False,False,Brownian
NL5901,ETANOL,1459_0_39,125,12.479984363546448,-0.34848002965523306,0.26175220569575297,False,False,Brownian
NL5901,ETANOL,1459_0_4,198,7.566866473954247,-0.6956041434174626,0.07523023253260804,False,False,Brownian
NL5901,ETANOL,1459_0_5,184,7.37542653791201,-0.9666153158694413,0.05326914696370069,False,False,Brownian
NL5901,ETANOL,1459_0_6,177,4.796745909172877,-0.4691198802249623,0.057466152548651485,False,False,Brownian
NL5901,ETANOL,1459_0_7,89,,0.0,1.0,False,False,Brownian
NL5901,ETANOL,1459_0_9,83,8.371108548467358,-1.1006374497223597,0.04755953562985667,False,False,Brownian
NL5901,ETANOL,1509_1_0,191,17.840105590265843,-0.5856467456209051,0.010787514716406755,False,False,Brownian
NL5901,ETANOL,1509_1_1,202,7.68256823695665,-2.407306767851792,0.024592913051141058,False,False,Brownian
NL5901,ETANOL,1509_1_10,78,2.7286476378076836,-4.276696649412207,0.007318107191132195,True,False,Lévy
NL5901,ETANOL,1509_1_103,77,6.823460928045222,0.05028592786273456,0.677452555941656,False,False,Brownian
NL5901,ETANOL,1509_1_11,153,25.525815695112374,-0.9234008071214692,0.3020610984569103,False,False,Brownian
NL5901,ETANOL,1509_1_111,77,14.897423420904062,-0.2818257187581801,0.16876669382723863,False,False,Brownian
NL5901,ETANOL,1509_1_12,54,,0.0,1.0,False,False,Brownian
NL5901,ETANOL,1509_1_146,118,2.8997778905501805,0.06954255741164417,0.005813914396878587,True,True,Lévy
NL5901,ETANOL,1509_1_162,109,63.73988164814367,0.006586498879905367,0.4982091427884189,False,False,Brownian
NL5901,ETANOL,1509_1_17,153,63.73988164814367,-0.36184126281901774,0.3564635672888339,False,False,Brownian
NL5901,ETANOL,1509_1_18,174,16.14673760769906,-1.074150326118073,0.009501956428827146,False,False,Brownian
NL5901,ETANOL,1509_1_19,76,6.3856501612878205,-0.8003823141744977,0.1312278363907818,False,False,Brownian
NL5901,ETANOL,1509_1_194,58,2.079555717709788,-0.18029513287175886,0.017436823456399034,True,False,Lévy
NL5901,ETANOL,1509_1_2,183,6.85696584654218,-0.23495005916598596,0.03234698127367951,False,False,Brownian
NL5901,ETANOL,1509_1_20,122,8.2819138130147,-0.5020015850362571,0.5059276250054454,False,False,Brownian
NL5901,ETANOL,1509_1_207,57,6.908239249524419,-0.39329099160423664,0.5463083152588242,False,False,Brownian
NL5901,ETANOL,1509_1_21,179,35.02595056036273,-0.2606866164319226,0.31466478769514117,False,False,Brownian
NL5901,ETANOL,1509_1_22,93,3.357552711253915,-1.644652846824973,0.07440966318407831,False,False,Brownian
NL5901,ETANOL,1509_1_23,144,32.96124398277088,0.42470499551617236,0.008048793594883592,False,True,Brownian
NL5901,ETANOL,1509_1_26,156,2.3685069067678306,-10.356535498957605,6.741413250619294e-09,True,False,Lévy
NL5901,ETANOL,1509_1_27,99,20.043574539734315,-2.4833358349782904,0.11548450156150446,False,False,Brownian
NL5901,ETANOL,1509_1_28,87,68.44454093031706,-11.145584300823863,9.852343629015108e-10,False,False,Brownian
NL5901,ETANOL,1509_1_3,119,58.226903288595544,0.5427108809470713,0.49853506829596694,False,False,Brownian
